[BrakeControllerBridge @ factory.py:85][DEBUG] 2019-03-01 00:40:48,623: Logging to: logs/2019_Mar_01/BrakeControllerBridge/00_40_48.log
[BrakeControllerBridge @ brake_controller_bridge.py:31][DEBUG] 2019-03-01 00:40:54,174: start_packet: 'Packet(receive_time=1551418854.1741657, timestamp=0, name=first_packet, sequence_num=0, data=[30.0, 0.0, 0.0], global_sequence_num=-1)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:40:54,318: packet: 'Packet(receive_time=1551418854.316423, timestamp=5.092736, name=brake, sequence_num=0, data=[1.1, 12.02, 10.8, 131.2, 0.0, 0, 0.0], global_sequence_num=0)'
[DEBUG, 1551419073.040075]: Packet(receive_time=1551419073.040075, timestamp=224.008308, name=brake, sequence_num=0, data=[7.0, 12.02, 71.52, 868.0, 12.02, 5, 72.38], global_sequence_num=2158)
[DEBUG, 1551419073.1429012]: Packet(receive_time=1551419073.1429012, timestamp=224.11142, name=brake, sequence_num=0, data=[6.9, 12.01, 71.2, 868.8, 12.03, 11, 72.38], global_sequence_num=2159)
[DEBUG, 1551419073.2441785]: Packet(receive_time=1551419073.2441785, timestamp=224.212056, name=brake, sequence_num=0, data=[6.92, 12.01, 69.72, 854.4, 12.02, 17, 72.38], global_sequence_num=2160)
[DEBUG, 1551419073.3442698]: Packet(receive_time=1551419073.3442698, timestamp=224.312496, name=brake, sequence_num=0, data=[7.42, 12.0, 72.2, 848.0, 12.01, 67, 72.38], global_sequence_num=2161)
[DEBUG, 1551419073.4469943]: Packet(receive_time=1551419073.4469943, timestamp=224.415572, name=brake, sequence_num=0, data=[7.31, 12.01, 71.6, 860.0, 12.01, 47, 72.38], global_sequence_num=2162)
[DEBUG, 1551419073.5467684]: Packet(receive_time=1551419073.5467684, timestamp=224.516192, name=brake, sequence_num=0, data=[7.55, 12.0, 73.12, 852.0, 12.02, 59, 72.38], global_sequence_num=2163)
[log buffer end]
[BrakeControllerBridge @ node.py:84][DEBUG] 2019-03-01 00:44:33,619: logging message buffer (len=16582)
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:33,647: packet: 'Packet(receive_time=1551419073.6473236, timestamp=224.616548, name=brake, sequence_num=0, data=[7.4, 12.0, 72.4, 852.0, 12.01, 53, 72.38], global_sequence_num=2164)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:33,751: packet: 'Packet(receive_time=1551419073.750192, timestamp=224.719672, name=brake, sequence_num=0, data=[7.36, 12.01, 71.2, 841.6, 12.01, 59, 72.38], global_sequence_num=2165)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:34,025: packet: 'Packet(receive_time=1551419073.8504329, timestamp=224.820044, name=brake, sequence_num=0, data=[7.25, 12.01, 72.12, 870.4, 12.02, 35, 72.38], global_sequence_num=2166)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:34,026: packet: 'Packet(receive_time=1551419073.9519522, timestamp=224.92066, name=brake, sequence_num=0, data=[7.16, 12.01, 71.2, 854.4, 12.02, 25, 72.38], global_sequence_num=2167)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:34,055: packet: 'Packet(receive_time=1551419074.0550287, timestamp=225.023704, name=brake, sequence_num=0, data=[6.78, 12.02, 71.6, 876.8, 12.02, 0, 72.38], global_sequence_num=2168)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:34,155: packet: 'Packet(receive_time=1551419074.1544263, timestamp=225.124184, name=brake, sequence_num=0, data=[7.02, 12.01, 71.12, 862.4, 12.03, 11, 72.38], global_sequence_num=2169)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:34,416: packet: 'Packet(receive_time=1551419074.2555, timestamp=225.224804, name=brake, sequence_num=0, data=[6.91, 12.02, 70.8, 872.8, 12.02, 0, 72.38], global_sequence_num=2170)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:34,417: packet: 'Packet(receive_time=1551419074.3571336, timestamp=225.326176, name=brake, sequence_num=0, data=[8.54, 12.01, 86.32, 1048.8, 12.02, 29, 88.17], global_sequence_num=2171)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:34,458: packet: 'Packet(receive_time=1551419074.4575186, timestamp=225.426652, name=brake, sequence_num=0, data=[8.6, 12.01, 86.72, 1051.2, 12.02, 29, 88.17], global_sequence_num=2172)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:34,561: packet: 'Packet(receive_time=1551419074.5602438, timestamp=225.529716, name=brake, sequence_num=0, data=[8.9, 12.0, 87.4, 1028.8, 12.02, 61, 88.17], global_sequence_num=2173)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:34,822: packet: 'Packet(receive_time=1551419074.6603866, timestamp=225.630124, name=brake, sequence_num=0, data=[8.7, 12.01, 87.6, 1059.2, 12.01, 31, 88.17], global_sequence_num=2174)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:34,822: packet: 'Packet(receive_time=1551419074.760682, timestamp=225.73066, name=brake, sequence_num=0, data=[8.47, 12.01, 85.92, 1036.8, 12.02, 31, 88.17], global_sequence_num=2175)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:34,864: packet: 'Packet(receive_time=1551419074.863763, timestamp=225.833648, name=brake, sequence_num=0, data=[8.71, 12.01, 86.52, 1026.4, 12.02, 47, 88.17], global_sequence_num=2176)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:34,964: packet: 'Packet(receive_time=1551419074.9644341, timestamp=225.93404, name=brake, sequence_num=0, data=[8.71, 12.01, 87.32, 1044.8, 12.02, 35, 88.17], global_sequence_num=2177)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:35,228: packet: 'Packet(receive_time=1551419075.0642579, timestamp=226.0348, name=brake, sequence_num=0, data=[8.74, 12.01, 86.52, 1031.2, 12.02, 47, 88.17], global_sequence_num=2178)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:35,228: packet: 'Packet(receive_time=1551419075.1678598, timestamp=226.137816, name=brake, sequence_num=0, data=[8.76, 12.01, 86.72, 1028.0, 12.02, 55, 88.17], global_sequence_num=2179)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:35,268: packet: 'Packet(receive_time=1551419075.2680745, timestamp=226.238168, name=brake, sequence_num=0, data=[8.58, 12.01, 86.52, 1048.8, 12.02, 29, 88.17], global_sequence_num=2180)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:35,368: packet: 'Packet(receive_time=1551419075.368278, timestamp=226.338916, name=brake, sequence_num=0, data=[9.07, 12.01, 89.2, 1053.6, 12.02, 61, 88.17], global_sequence_num=2181)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:35,635: packet: 'Packet(receive_time=1551419075.4684393, timestamp=226.439348, name=brake, sequence_num=0, data=[8.85, 12.01, 86.12, 1010.4, 12.02, 77, 88.17], global_sequence_num=2182)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:35,635: packet: 'Packet(receive_time=1551419075.5714946, timestamp=226.542452, name=brake, sequence_num=0, data=[8.82, 12.01, 87.12, 1043.2, 12.02, 55, 88.17], global_sequence_num=2183)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:35,673: packet: 'Packet(receive_time=1551419075.6727283, timestamp=226.64304, name=brake, sequence_num=0, data=[8.76, 12.01, 86.4, 1042.4, 12.02, 43, 88.17], global_sequence_num=2184)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:35,773: packet: 'Packet(receive_time=1551419075.7725708, timestamp=226.74342, name=brake, sequence_num=0, data=[8.79, 12.01, 86.6, 1028.0, 12.02, 65, 88.17], global_sequence_num=2185)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:36,035: packet: 'Packet(receive_time=1551419075.8750548, timestamp=226.846492, name=brake, sequence_num=0, data=[8.42, 12.01, 86.52, 1053.6, 12.02, 5, 88.17], global_sequence_num=2186)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:36,035: packet: 'Packet(receive_time=1551419075.9762466, timestamp=226.947164, name=brake, sequence_num=0, data=[8.52, 12.0, 85.92, 1030.4, 12.02, 41, 88.17], global_sequence_num=2187)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:36,076: packet: 'Packet(receive_time=1551419076.0762541, timestamp=227.047604, name=brake, sequence_num=0, data=[8.44, 12.0, 86.72, 1059.2, 12.01, 0, 88.17], global_sequence_num=2188)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:36,180: packet: 'Packet(receive_time=1551419076.1795962, timestamp=227.150624, name=brake, sequence_num=0, data=[8.71, 12.01, 87.12, 1045.6, 12.01, 41, 88.17], global_sequence_num=2189)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:36,448: packet: 'Packet(receive_time=1551419076.2797425, timestamp=227.251, name=brake, sequence_num=0, data=[8.39, 12.01, 86.0, 1049.6, 12.02, 13, 88.17], global_sequence_num=2190)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:36,448: packet: 'Packet(receive_time=1551419076.3809636, timestamp=227.352124, name=brake, sequence_num=0, data=[10.07, 12.0, 100.52, 1192.8, 12.02, 56, 102.2], global_sequence_num=2191)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:36,484: packet: 'Packet(receive_time=1551419076.4841847, timestamp=227.455144, name=brake, sequence_num=0, data=[10.0, 12.0, 100.12, 1196.8, 12.01, 50, 102.2], global_sequence_num=2192)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:36,585: packet: 'Packet(receive_time=1551419076.5845432, timestamp=227.555552, name=brake, sequence_num=0, data=[10.3, 12.0, 102.12, 1204.8, 12.01, 62, 102.2], global_sequence_num=2193)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:36,848: packet: 'Packet(receive_time=1551419076.6874847, timestamp=227.658628, name=brake, sequence_num=0, data=[10.2, 12.0, 101.52, 1220.0, 12.01, 56, 102.2], global_sequence_num=2194)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:36,848: packet: 'Packet(receive_time=1551419076.7880914, timestamp=227.759204, name=brake, sequence_num=0, data=[10.01, 12.0, 100.6, 1215.2, 12.01, 35, 102.2], global_sequence_num=2195)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:36,889: packet: 'Packet(receive_time=1551419076.8884408, timestamp=227.859652, name=brake, sequence_num=0, data=[10.29, 12.0, 100.52, 1190.4, 12.01, 80, 102.2], global_sequence_num=2196)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:36,991: packet: 'Packet(receive_time=1551419076.9908414, timestamp=227.96274, name=brake, sequence_num=0, data=[10.73, 12.0, 103.32, 1191.2, 12.01, 104, 102.2], global_sequence_num=2197)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:37,253: packet: 'Packet(receive_time=1551419077.091865, timestamp=228.063108, name=brake, sequence_num=0, data=[10.16, 12.0, 100.72, 1209.6, 12.01, 53, 102.2], global_sequence_num=2198)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:37,253: packet: 'Packet(receive_time=1551419077.1921012, timestamp=228.163676, name=brake, sequence_num=0, data=[10.23, 12.0, 101.32, 1203.2, 12.01, 65, 102.2], global_sequence_num=2199)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:37,295: packet: 'Packet(receive_time=1551419077.2946844, timestamp=228.266752, name=brake, sequence_num=0, data=[10.44, 12.0, 102.2, 1207.2, 12.01, 83, 102.2], global_sequence_num=2200)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:37,396: packet: 'Packet(receive_time=1551419077.395663, timestamp=228.367204, name=brake, sequence_num=0, data=[10.26, 12.0, 101.2, 1204.8, 12.01, 62, 102.2], global_sequence_num=2201)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:37,662: packet: 'Packet(receive_time=1551419077.4953258, timestamp=228.467812, name=brake, sequence_num=0, data=[10.19, 12.0, 101.52, 1207.2, 12.01, 59, 102.2], global_sequence_num=2202)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:37,663: packet: 'Packet(receive_time=1551419077.5983996, timestamp=228.570844, name=brake, sequence_num=0, data=[9.79, 12.0, 99.52, 1216.0, 12.01, 17, 102.2], global_sequence_num=2203)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:37,699: packet: 'Packet(receive_time=1551419077.6993246, timestamp=228.671256, name=brake, sequence_num=0, data=[9.98, 12.0, 100.6, 1216.0, 12.01, 35, 102.2], global_sequence_num=2204)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:37,799: packet: 'Packet(receive_time=1551419077.7991407, timestamp=228.771944, name=brake, sequence_num=0, data=[9.69, 12.0, 97.92, 1207.2, 12.01, 23, 102.2], global_sequence_num=2205)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:38,065: packet: 'Packet(receive_time=1551419077.8994107, timestamp=228.872276, name=brake, sequence_num=0, data=[10.12, 12.0, 101.32, 1205.6, 12.01, 56, 102.2], global_sequence_num=2206)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:38,066: packet: 'Packet(receive_time=1551419078.0028367, timestamp=228.975356, name=brake, sequence_num=0, data=[10.08, 12.0, 100.52, 1204.8, 12.01, 59, 102.2], global_sequence_num=2207)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:38,104: packet: 'Packet(receive_time=1551419078.1034825, timestamp=229.076068, name=brake, sequence_num=0, data=[10.15, 12.0, 101.0, 1204.8, 12.01, 53, 102.2], global_sequence_num=2208)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:38,204: packet: 'Packet(receive_time=1551419078.204208, timestamp=229.176428, name=brake, sequence_num=0, data=[9.62, 12.0, 98.92, 1208.8, 12.01, 14, 102.2], global_sequence_num=2209)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:38,473: packet: 'Packet(receive_time=1551419078.305915, timestamp=229.278196, name=brake, sequence_num=0, data=[11.06, 12.0, 110.72, 1322.4, 12.01, 45, 111.73], global_sequence_num=2210)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:38,474: packet: 'Packet(receive_time=1551419078.4082417, timestamp=229.3813, name=brake, sequence_num=0, data=[10.9, 12.0, 109.92, 1328.8, 12.01, 36, 111.73], global_sequence_num=2211)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:38,510: packet: 'Packet(receive_time=1551419078.5095527, timestamp=229.481664, name=brake, sequence_num=0, data=[10.93, 12.0, 110.0, 1324.8, 12.01, 48, 111.73], global_sequence_num=2212)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:38,612: packet: 'Packet(receive_time=1551419078.6118774, timestamp=229.584732, name=brake, sequence_num=0, data=[10.59, 12.0, 107.52, 1312.0, 12.01, 18, 111.73], global_sequence_num=2213)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:38,880: packet: 'Packet(receive_time=1551419078.711906, timestamp=229.685136, name=brake, sequence_num=0, data=[10.41, 12.0, 108.0, 1328.8, 12.01, 3, 111.73], global_sequence_num=2214)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:38,881: packet: 'Packet(receive_time=1551419078.8122325, timestamp=229.7857, name=brake, sequence_num=0, data=[11.21, 12.0, 111.52, 1324.8, 12.01, 72, 111.73], global_sequence_num=2215)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:38,916: packet: 'Packet(receive_time=1551419078.9160519, timestamp=229.8887, name=brake, sequence_num=0, data=[10.79, 12.0, 108.92, 1328.8, 12.01, 24, 111.73], global_sequence_num=2216)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:39,016: packet: 'Packet(receive_time=1551419079.0154994, timestamp=229.989048, name=brake, sequence_num=0, data=[11.2, 12.0, 110.92, 1332.0, 12.01, 57, 111.73], global_sequence_num=2217)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:39,281: packet: 'Packet(receive_time=1551419079.1187785, timestamp=230.091952, name=brake, sequence_num=0, data=[10.94, 12.0, 109.8, 1312.0, 12.02, 51, 111.73], global_sequence_num=2218)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:39,281: packet: 'Packet(receive_time=1551419079.2214856, timestamp=230.195044, name=brake, sequence_num=0, data=[11.25, 12.0, 111.6, 1322.4, 12.01, 75, 111.73], global_sequence_num=2219)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:39,322: packet: 'Packet(receive_time=1551419079.3223786, timestamp=230.295644, name=brake, sequence_num=0, data=[10.95, 12.0, 109.0, 1322.4, 12.02, 42, 111.73], global_sequence_num=2220)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:39,425: packet: 'Packet(receive_time=1551419079.424992, timestamp=230.39878, name=brake, sequence_num=0, data=[10.51, 12.0, 107.92, 1334.4, 12.01, 0, 111.73], global_sequence_num=2221)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:39,688: packet: 'Packet(receive_time=1551419079.525264, timestamp=230.499188, name=brake, sequence_num=0, data=[11.31, 12.0, 111.52, 1313.6, 12.01, 81, 111.73], global_sequence_num=2222)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:39,689: packet: 'Packet(receive_time=1551419079.6256175, timestamp=230.59978, name=brake, sequence_num=0, data=[10.92, 12.0, 109.72, 1328.0, 12.01, 45, 111.73], global_sequence_num=2223)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:39,729: packet: 'Packet(receive_time=1551419079.7288923, timestamp=230.702768, name=brake, sequence_num=0, data=[11.12, 12.0, 111.12, 1330.4, 12.01, 63, 111.73], global_sequence_num=2224)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:39,830: packet: 'Packet(receive_time=1551419079.829702, timestamp=230.803148, name=brake, sequence_num=0, data=[11.13, 12.0, 111.0, 1322.4, 12.02, 66, 111.73], global_sequence_num=2225)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:40,092: packet: 'Packet(receive_time=1551419079.9296296, timestamp=230.903912, name=brake, sequence_num=0, data=[10.52, 12.0, 107.4, 1334.4, 12.02, 6, 111.73], global_sequence_num=2226)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:40,092: packet: 'Packet(receive_time=1551419080.032629, timestamp=231.007032, name=brake, sequence_num=0, data=[10.98, 12.0, 110.92, 1328.0, 12.01, 51, 111.73], global_sequence_num=2227)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:40,133: packet: 'Packet(receive_time=1551419080.1333528, timestamp=231.107684, name=brake, sequence_num=0, data=[11.22, 12.0, 111.0, 1314.4, 12.01, 66, 111.73], global_sequence_num=2228)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:40,238: packet: 'Packet(receive_time=1551419080.2372472, timestamp=231.210696, name=brake, sequence_num=0, data=[11.39, 12.0, 111.72, 1320.0, 12.02, 87, 111.73], global_sequence_num=2229)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:40,499: packet: 'Packet(receive_time=1551419080.3369405, timestamp=231.31176, name=brake, sequence_num=0, data=[11.93, 12.0, 118.72, 1430.4, 12.02, 58, 121.16], global_sequence_num=2230)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:40,499: packet: 'Packet(receive_time=1551419080.4407752, timestamp=231.414844, name=brake, sequence_num=0, data=[12.21, 12.0, 120.4, 1418.4, 12.01, 82, 121.16], global_sequence_num=2231)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:40,541: packet: 'Packet(receive_time=1551419080.5413034, timestamp=231.515236, name=brake, sequence_num=0, data=[11.63, 12.0, 119.32, 1447.2, 12.01, 28, 121.16], global_sequence_num=2232)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:40,641: packet: 'Packet(receive_time=1551419080.640591, timestamp=231.615588, name=brake, sequence_num=0, data=[11.77, 12.0, 118.72, 1430.4, 12.01, 43, 121.16], global_sequence_num=2233)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:40,893: packet: 'Packet(receive_time=1551419080.7436872, timestamp=231.718724, name=brake, sequence_num=0, data=[11.43, 12.0, 117.92, 1445.6, 12.01, 10, 121.16], global_sequence_num=2234)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:40,893: packet: 'Packet(receive_time=1551419080.8444607, timestamp=231.819116, name=brake, sequence_num=0, data=[11.9, 12.0, 118.12, 1412.8, 12.01, 67, 121.16], global_sequence_num=2235)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:40,945: packet: 'Packet(receive_time=1551419080.9444644, timestamp=231.919716, name=brake, sequence_num=0, data=[12.13, 12.0, 120.12, 1423.2, 12.01, 79, 121.16], global_sequence_num=2236)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:41,049: packet: 'Packet(receive_time=1551419081.0484867, timestamp=232.022868, name=brake, sequence_num=0, data=[12.75, 12.0, 123.72, 1444.8, 12.01, 127, 121.16], global_sequence_num=2237)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:41,314: packet: 'Packet(receive_time=1551419081.1485257, timestamp=232.123232, name=brake, sequence_num=0, data=[11.99, 12.0, 119.32, 1430.4, 12.01, 58, 121.16], global_sequence_num=2238)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:41,315: packet: 'Packet(receive_time=1551419081.2491038, timestamp=232.223844, name=brake, sequence_num=0, data=[11.88, 12.0, 119.12, 1441.6, 12.01, 43, 121.16], global_sequence_num=2239)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:41,352: packet: 'Packet(receive_time=1551419081.3519676, timestamp=232.327044, name=brake, sequence_num=0, data=[12.39, 12.0, 121.72, 1445.6, 12.01, 85, 121.16], global_sequence_num=2240)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:41,453: packet: 'Packet(receive_time=1551419081.4523263, timestamp=232.427436, name=brake, sequence_num=0, data=[11.38, 12.0, 117.6, 1464.0, 12.01, 0, 121.16], global_sequence_num=2241)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:41,713: packet: 'Packet(receive_time=1551419081.5524995, timestamp=232.527972, name=brake, sequence_num=0, data=[12.08, 12.0, 120.2, 1430.4, 12.01, 70, 121.16], global_sequence_num=2242)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:41,713: packet: 'Packet(receive_time=1551419081.6528053, timestamp=232.628324, name=brake, sequence_num=0, data=[11.56, 12.0, 117.52, 1424.8, 12.01, 28, 121.16], global_sequence_num=2243)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:41,755: packet: 'Packet(receive_time=1551419081.7551877, timestamp=232.731324, name=brake, sequence_num=0, data=[12.13, 12.0, 119.92, 1423.2, 12.01, 73, 121.16], global_sequence_num=2244)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:41,857: packet: 'Packet(receive_time=1551419081.8567486, timestamp=232.832092, name=brake, sequence_num=0, data=[12.4, 12.0, 120.92, 1419.2, 12.01, 109, 121.16], global_sequence_num=2245)'
[BrakeControllerBridge @ brake_controller_bridge.py:36][DEBUG] 2019-03-01 00:44:42,121: packet: 'Packet(receive_time=1551419081.9570608, timestamp=232.932584, name=brake, sequence_num=0, data=[11.79, 12.0, 118.92, 1440.8, 12.01, 43, 121.16], global_sequence_num=2246)'
[BrakeControllerBridge @ node.py:82][DEBUG] 2019-03-01 00:44:42,122: [log buffer start]
[DEBUG, 1551419073.6473236]: Packet(receive_time=1551419073.6473236, timestamp=224.616548, name=brake, sequence_num=0, data=[7.4, 12.0, 72.4, 852.0, 12.01, 53, 72.38], global_sequence_num=2164)
[DEBUG, 1551419073.750192]: Packet(receive_time=1551419073.750192, timestamp=224.719672, name=brake, sequence_num=0, data=[7.36, 12.01, 71.2, 841.6, 12.01, 59, 72.38], global_sequence_num=2165)
[DEBUG, 1551419073.8504329]: Packet(receive_time=1551419073.8504329, timestamp=224.820044, name=brake, sequence_num=0, data=[7.25, 12.01, 72.12, 870.4, 12.02, 35, 72.38], global_sequence_num=2166)
[DEBUG, 1551419073.9519522]: Packet(receive_time=1551419073.9519522, timestamp=224.92066, name=brake, sequence_num=0, data=[7.16, 12.01, 71.2, 854.4, 12.02, 25, 72.38], global_sequence_num=2167)
[DEBUG, 1551419074.0550287]: Packet(receive_time=1551419074.0550287, timestamp=225.023704, name=brake, sequence_num=0, data=[6.78, 12.02, 71.6, 876.8, 12.02, 0, 72.38], global_sequence_num=2168)
[DEBUG, 1551419074.1544263]: Packet(receive_time=1551419074.1544263, timestamp=225.124184, name=brake, sequence_num=0, data=[7.02, 12.01, 71.12, 862.4, 12.03, 11, 72.38], global_sequence_num=2169)
[DEBUG, 1551419074.2555]: Packet(receive_time=1551419074.2555, timestamp=225.224804, name=brake, sequence_num=0, data=[6.91, 12.02, 70.8, 872.8, 12.02, 0, 72.38], global_sequence_num=2170)
[DEBUG, 1551419074.3571336]: Packet(receive_time=1551419074.3571336, timestamp=225.326176, name=brake, sequence_num=0, data=[8.54, 12.01, 86.32, 1048.8, 12.02, 29, 88.17], global_sequence_num=2171)
[DEBUG, 1551419074.4575186]: Packet(receive_time=1551419074.4575186, timestamp=225.426652, name=brake, sequence_num=0, data=[8.6, 12.01, 86.72, 1051.2, 12.02, 29, 88.17], global_sequence_num=2172)
